location_id,sensor_type,reading_value,unit,quality_score,timestamp,metadata
LOC_001,TEMPERATURE,28.087,°C,93,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_001,DUST_PM25,9.046,µg/m³,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_002,CO2,335.409,ppm,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_002,HUMIDITY,36.684,%,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_002,AIR_QUALITY,35.968,AQI,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_002,TEMPERATURE,17.413,°C,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_002,DUST_PM25,0,µg/m³,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_003,CO2,331.191,ppm,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_003,HUMIDITY,38.121,%,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_003,AIR_QUALITY,18.292,AQI,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_003,TEMPERATURE,11.177,°C,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_003,DUST_PM25,2.087,µg/m³,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_004,CO2,475.022,ppm,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_004,HUMIDITY,58.441,%,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_004,AIR_QUALITY,15.334,AQI,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_004,TEMPERATURE,22.642,°C,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_004,DUST_PM25,8.151,µg/m³,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_005,CO2,318.454,ppm,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_005,HUMIDITY,51.365,%,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_005,AIR_QUALITY,25.808,AQI,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_005,TEMPERATURE,18.092,°C,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_005,DUST_PM25,6.627,µg/m³,100,2025-09-19T20:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_001,CO2,523.651,ppm,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_001,HUMIDITY,62.808,%,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_001,AIR_QUALITY,29.846,AQI,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_001,TEMPERATURE,24.318,°C,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_001,DUST_PM25,13.308,µg/m³,94,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_002,CO2,243.185,ppm,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_002,HUMIDITY,36.776,%,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_002,AIR_QUALITY,27.298,AQI,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_002,TEMPERATURE,15.98,°C,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_002,DUST_PM25,0.769,µg/m³,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_003,CO2,311.744,ppm,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_003,HUMIDITY,39.917,%,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_003,AIR_QUALITY,8.428,AQI,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_003,TEMPERATURE,11.777,°C,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_003,DUST_PM25,6.593,µg/m³,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_004,CO2,383.385,ppm,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_004,HUMIDITY,55.791,%,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_004,AIR_QUALITY,23.395,AQI,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_004,TEMPERATURE,22.303,°C,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_004,DUST_PM25,5.971,µg/m³,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_005,CO2,387.591,ppm,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_005,HUMIDITY,35.443,%,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_005,AIR_QUALITY,20.668,AQI,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_005,TEMPERATURE,18.145,°C,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_005,DUST_PM25,1.242,µg/m³,100,2025-09-19T20:21:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_001,CO2,508.318,ppm,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_001,HUMIDITY,57.049,%,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_001,AIR_QUALITY,29.725,AQI,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_001,TEMPERATURE,24.109,°C,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_001,DUST_PM25,7.889,µg/m³,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_002,CO2,304.891,ppm,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_002,HUMIDITY,38.093,%,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_002,AIR_QUALITY,2.413,AQI,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_002,TEMPERATURE,15.915,°C,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_002,DUST_PM25,10.16,µg/m³,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_003,CO2,290.753,ppm,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_003,HUMIDITY,31.786,%,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_003,AIR_QUALITY,19.765,AQI,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_003,TEMPERATURE,14.675,°C,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_003,DUST_PM25,8.237,µg/m³,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_004,CO2,442.768,ppm,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_004,HUMIDITY,50.563,%,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_004,AIR_QUALITY,16.245,AQI,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_004,TEMPERATURE,21.137,°C,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_004,DUST_PM25,10.274,µg/m³,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_005,CO2,347.082,ppm,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_005,HUMIDITY,39.241,%,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_005,AIR_QUALITY,18.896,AQI,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_005,TEMPERATURE,17.959,°C,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_005,DUST_PM25,3.003,µg/m³,100,2025-09-19T20:11:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_001,CO2,630.047,ppm,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_001,HUMIDITY,63.277,%,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_001,AIR_QUALITY,23.514,AQI,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_001,TEMPERATURE,23.136,°C,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_001,DUST_PM25,10.902,µg/m³,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_002,CO2,415.693,ppm,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_002,HUMIDITY,45.855,%,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_002,AIR_QUALITY,14.834,AQI,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_002,TEMPERATURE,19.847,°C,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_002,DUST_PM25,8.846,µg/m³,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_003,CO2,190.686,ppm,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_003,HUMIDITY,26.764,%,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_003,AIR_QUALITY,16.754,AQI,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_003,TEMPERATURE,12.172,°C,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_003,DUST_PM25,6.037,µg/m³,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_004,CO2,508.54,ppm,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_004,HUMIDITY,50.214,%,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_004,AIR_QUALITY,18.335,AQI,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_004,TEMPERATURE,22.855,°C,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_004,DUST_PM25,5.732,µg/m³,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_005,CO2,311.17,ppm,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_005,HUMIDITY,54.17,%,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_005,AIR_QUALITY,15.912,AQI,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_005,TEMPERATURE,15.251,°C,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_005,DUST_PM25,0.92,µg/m³,100,2025-09-19T20:01:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_001,CO2,452.662,ppm,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_001,HUMIDITY,54.792,%,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_001,AIR_QUALITY,45.85,AQI,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_001,TEMPERATURE,27.72,°C,94,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_001,DUST_PM25,16.853,µg/m³,79,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_002,CO2,351.998,ppm,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_002,HUMIDITY,39.012,%,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_002,AIR_QUALITY,4.435,AQI,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_002,TEMPERATURE,15.738,°C,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_002,DUST_PM25,3.243,µg/m³,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_003,CO2,381.555,ppm,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_003,HUMIDITY,25.59,%,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_003,AIR_QUALITY,11.305,AQI,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_003,TEMPERATURE,14.536,°C,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_003,DUST_PM25,4.465,µg/m³,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_004,CO2,389.725,ppm,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_004,HUMIDITY,51.05,%,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_004,AIR_QUALITY,32.561,AQI,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_004,TEMPERATURE,19.724,°C,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_004,DUST_PM25,7.267,µg/m³,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_005,CO2,315.991,ppm,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_005,HUMIDITY,25.782,%,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_005,AIR_QUALITY,21.076,AQI,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_005,TEMPERATURE,13.552,°C,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_005,DUST_PM25,5.729,µg/m³,100,2025-09-19T19:51:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_001,CO2,583.741,ppm,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_001,HUMIDITY,62.538,%,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_001,AIR_QUALITY,47.559,AQI,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_001,TEMPERATURE,26.697,°C,96,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_001,DUST_PM25,4.077,µg/m³,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_002,CO2,324.935,ppm,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_002,HUMIDITY,53.988,%,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_002,AIR_QUALITY,31.179,AQI,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_002,TEMPERATURE,15.304,°C,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_002,DUST_PM25,7.911,µg/m³,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_003,CO2,381.356,ppm,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_003,HUMIDITY,31.025,%,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_003,AIR_QUALITY,7.925,AQI,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_003,TEMPERATURE,12.371,°C,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_003,DUST_PM25,7.325,µg/m³,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_004,CO2,429.273,ppm,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_004,HUMIDITY,45.034,%,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_004,AIR_QUALITY,14.615,AQI,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_004,TEMPERATURE,20.072,°C,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_004,DUST_PM25,12.651,µg/m³,97,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_005,CO2,490.03,ppm,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_005,HUMIDITY,29.676,%,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_005,AIR_QUALITY,26.386,AQI,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_005,TEMPERATURE,20.792,°C,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_005,DUST_PM25,10.961,µg/m³,100,2025-09-19T19:41:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_001,CO2,580.181,ppm,100,2025-09-19T19:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_001,HUMIDITY,45.948,%,100,2025-09-19T19:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_001,AIR_QUALITY,36.838,AQI,100,2025-09-19T19:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_001,TEMPERATURE,25.649,°C,98,2025-09-19T19:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_001,DUST_PM25,6.563,µg/m³,100,2025-09-19T19:31:02.691304,"{""calibration_date"": ""2025-08-20"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
